,Qs,HeatStockTemperature,ElectricConsumption,SolarPVProduction
7804,19.949,60.0,0.27,0.0
7805,19.957,60.0,0.27,0.0
7806,18.394,60.0,2.164,0.0
7807,18.862,60.0,1.855,0.0
7808,18.865,60.0,0.711,0.378
7809,17.536,60.0,0.541,0.956
7810,15.827,60.0,0.541,1.548
7811,14.101,60.0,1.461,1.699
7812,11.967,60.0,3.029,1.801
7813,14.618,60.0,1.345,1.277
7814,15.959,60.0,0.541,1.041
7815,16.785,60.0,0.541,0.685
7816,17.127,60.0,1.461,0.086
7817,15.86,60.0,3.091,0.0
7818,16.659,60.0,2.411,0.0
7819,17.105,60.0,2.133,0.0
7820,17.647,60.0,1.855,0.0
7821,17.156,60.0,2.318,0.0
7822,17.356,60.0,2.318,0.0
7823,19.367,60.0,0.27,0.0
7824,19.69,60.0,0.27,0.0
7825,19.898,60.0,0.27,0.0
7826,20.201,60.0,0.27,0.0
7827,20.314,60.0,0.27,0.0
7828,20.515,60.0,0.27,0.0
7829,20.624,60.0,0.27,0.0
7830,19.16,60.0,2.164,0.0
7831,19.634,60.0,1.855,0.0
7832,18.824,60.0,0.711,0.654
7833,15.903,60.0,0.541,1.789
7834,13.867,60.0,0.541,2.844
7835,10.646,60.0,1.461,3.678
7836,9.249,60.0,3.029,3.884
7837,10.588,60.0,1.345,3.868
7838,12.128,60.0,0.541,3.926
7839,13.163,60.0,0.541,2.46
7840,16.218,60.0,1.461,0.034
7841,15.042,60.0,3.091,0.0
7842,16.013,60.0,2.411,0.0
7843,16.801,60.0,2.133,0.0
7844,17.389,60.0,1.855,0.0
7845,17.18,60.0,2.318,0.0
7846,17.649,60.0,2.318,0.0
7847,19.835,60.0,0.27,0.0
7848,20.338,60.0,0.27,0.0
7849,20.842,60.0,0.27,0.0
7850,21.443,60.0,0.27,0.0
7851,21.785,60.0,0.27,0.0
7852,22.067,60.0,0.27,0.0
7853,22.295,60.0,0.27,0.0
7854,21.024,60.0,2.164,0.0
7855,21.521,60.0,1.855,0.0
7856,22.415,60.0,0.711,0.19
7857,21.563,60.0,0.541,0.674
7858,20.796,60.0,0.541,1.035
7859,19.605,60.0,1.461,1.19
7860,17.874,60.0,3.029,1.208
7861,19.454,60.0,1.345,1.261
7862,21.008,60.0,0.541,0.917
7863,21.717,60.0,0.541,0.59
7864,21.914,60.0,1.461,0.052
7865,20.392,60.0,3.091,0.0
7866,21.091,60.0,2.411,0.0
7867,21.445,60.0,2.133,0.0
7868,21.796,60.0,1.855,0.0
7869,21.402,60.0,2.318,0.0
7870,21.707,60.0,2.318,0.0
7871,23.35,60.0,0.27,0.0
7872,23.178,60.0,0.27,0.0
7873,22.894,60.0,0.27,0.0
7874,22.699,60.0,0.27,0.0
7875,22.508,60.0,0.27,0.0
7876,22.315,60.0,0.27,0.0
7877,22.224,60.0,0.27,0.0
7878,20.557,60.0,2.164,0.0
7879,20.925,60.0,1.855,0.0
7880,21.727,60.0,0.711,0.121
7881,21.266,60.0,0.541,0.311
7882,20.619,60.0,0.541,0.483
7883,18.956,60.0,1.461,0.705
7884,17.06,60.0,3.029,0.756
7885,12.758,60.0,1.345,5.094
7886,14.009,60.0,0.541,4.924
7887,15.427,60.0,0.541,3.11
7888,17.21,60.0,1.461,0.156
7889,16.202,60.0,3.091,0.0
7890,17.031,60.0,2.411,0.0
7891,17.567,60.0,2.133,0.0
7892,18.016,60.0,1.855,0.0
7893,17.679,60.0,2.318,0.0
7894,17.962,60.0,2.318,0.0
7895,19.972,60.0,0.27,0.0
7896,20.589,60.0,0.27,0.0
7897,21.309,60.0,0.27,0.0
7898,21.802,60.0,0.27,0.0
7899,22.229,60.0,0.27,0.0
7900,22.546,60.0,0.27,0.0
7901,22.855,60.0,0.27,0.0
7902,21.598,60.0,2.164,0.0
7903,22.181,60.0,1.855,0.0
7904,21.839,60.0,0.711,0.503
7905,18.104,60.0,0.541,1.902
7906,16.128,60.0,0.541,2.858
7907,13.33,60.0,1.461,3.741
7908,12.338,60.0,3.029,3.936
7909,13.832,60.0,1.345,4.036
7910,15.645,60.0,0.541,3.587
7911,17.033,60.0,0.541,1.985
7912,19.539,60.0,1.461,0.034
7913,18.384,60.0,3.091,0.0
7914,19.474,60.0,2.411,0.0
7915,20.128,60.0,2.133,0.0
7916,20.774,60.0,1.855,0.0
7917,20.574,60.0,2.318,0.0
7918,21.074,60.0,2.318,0.0
7919,23.292,60.0,0.27,0.0
7920,23.528,60.0,0.27,0.0
7921,23.829,60.0,0.27,0.0
7922,24.015,60.0,0.27,0.0
7923,24.137,60.0,0.27,0.0
7924,24.247,60.0,0.27,0.0
7925,24.36,60.0,0.27,0.0
7926,22.992,60.0,2.164,0.0
7927,23.476,60.0,1.855,0.0
7928,23.586,60.0,0.711,0.475
7929,20.003,60.0,0.541,1.514
7930,18.651,60.0,0.541,2.283
7931,16.278,60.0,1.461,2.848
7932,14.684,60.0,3.029,3.202
7933,16.637,60.0,1.345,2.776
7934,17.873,60.0,0.541,1.918
7935,18.36,60.0,0.541,1.363
7936,21.305,60.0,1.461,0.035
7937,19.961,60.0,3.091,0.0
7938,20.862,60.0,2.411,0.0
7939,21.315,60.0,2.133,0.0
7940,21.859,60.0,1.855,0.0
7941,21.466,60.0,2.318,0.0
7942,21.766,60.0,2.318,0.0
7943,23.88,60.0,0.27,0.0
7944,24.112,60.0,0.27,0.0
7945,24.325,60.0,0.27,0.0
7946,24.535,60.0,0.27,0.0
7947,24.745,60.0,0.27,0.0
7948,24.858,60.0,0.27,0.0
7949,24.884,60.0,0.27,0.0
7950,23.513,60.0,2.164,0.0
7951,23.994,60.0,1.855,0.0
7952,23.905,60.0,0.711,0.451
7953,21.988,60.0,0.541,1.356
7954,19.984,60.0,0.541,2.171
7955,17.197,60.0,1.461,2.79
7956,15.139,60.0,3.029,2.769
7957,17.054,60.0,1.345,2.445
7958,18.769,60.0,0.541,1.975
7959,19.313,60.0,0.541,1.334
7960,21.958,60.0,1.461,0.035
7961,20.59,60.0,3.091,0.0
7962,21.491,60.0,2.411,0.0
7963,21.94,60.0,2.133,0.0
7964,22.474,60.0,1.855,0.0
7965,22.08,60.0,2.318,0.0
7966,22.39,60.0,2.318,0.0
7967,24.396,60.0,0.27,0.0
7968,24.721,60.0,0.27,0.0
7969,25.023,60.0,0.27,0.0
7970,25.326,60.0,0.27,0.0
7971,25.452,60.0,0.27,0.0
7972,25.657,60.0,0.27,0.0
7973,25.774,60.0,0.27,0.0
7974,24.496,60.0,2.164,0.0
7975,24.996,60.0,1.855,0.0
7976,25.584,60.0,0.711,0.261
7977,24.517,60.0,0.541,0.887
7978,23.538,60.0,0.541,1.354
7979,21.817,60.0,1.461,1.647
7980,19.029,60.0,3.029,2.222
7981,21.001,60.0,1.345,1.877
7982,23.313,60.0,0.541,1.186
7983,24.367,60.0,0.541,0.682
7984,24.788,60.0,1.461,0.035
7985,23.327,60.0,3.091,0.0
7986,24.04,60.0,2.411,0.0
7987,24.388,60.0,2.133,0.0
7988,24.737,60.0,1.855,0.0
7989,24.236,60.0,2.318,0.0
7990,24.439,60.0,2.318,0.0
7991,26.359,60.0,0.27,0.0
7992,26.297,60.0,0.27,0.0
7993,26.212,60.0,0.27,0.0
7994,26.213,60.0,0.27,0.0
7995,26.138,60.0,0.27,0.0
7996,26.149,60.0,0.27,0.0
7997,26.154,60.0,0.27,0.0
7998,24.687,60.0,2.164,0.0
7999,25.163,60.0,1.855,0.0
8000,26.01,60.0,0.711,0.105
8001,24.291,60.0,0.541,0.817
8002,23.114,60.0,0.541,1.144
8003,21.21,60.0,1.461,1.385
8004,19.369,60.0,3.029,1.437
8005,20.912,60.0,1.345,1.439
8006,22.803,60.0,0.541,0.938
8007,23.984,60.0,0.541,0.435
8008,24.025,60.0,1.461,0.035
8009,22.195,60.0,3.091,0.0
8010,22.502,60.0,2.411,0.0
8011,22.455,60.0,2.133,0.0
8012,22.594,60.0,1.855,0.0
8013,21.516,60.0,2.318,0.0
8014,21.21,60.0,2.318,0.0
8015,22.722,60.0,0.27,0.0
8016,22.635,60.0,0.27,0.0
8017,22.537,60.0,0.27,0.0
8018,22.532,60.0,0.27,0.0
8019,22.439,60.0,0.27,0.0
8020,22.345,60.0,0.27,0.0
8021,22.342,60.0,0.27,0.0
8022,20.774,60.0,2.164,0.0
8023,21.142,60.0,1.855,0.0
8024,21.832,60.0,0.711,0.121
8025,19.659,60.0,0.541,0.874
8026,17.982,60.0,0.541,1.399
8027,15.552,60.0,1.461,1.803
8028,13.054,60.0,3.029,1.888
8029,14.677,60.0,1.345,1.806
8030,16.315,60.0,0.541,1.317
8031,17.666,60.0,0.541,0.738
8032,18.444,60.0,1.461,0.034
8033,17.175,60.0,3.091,0.0
8034,18.071,60.0,2.411,0.0
8035,18.615,60.0,2.133,0.0
8036,19.157,60.0,1.855,0.0
8037,18.854,60.0,2.318,0.0
8038,19.151,60.0,2.318,0.0
8039,21.255,60.0,0.27,0.0
8040,21.766,60.0,0.27,0.0
8041,22.365,60.0,0.27,0.0
8042,22.967,60.0,0.27,0.0
8043,23.274,60.0,0.27,0.0
8044,23.584,60.0,0.27,0.0
8045,23.983,60.0,0.27,0.0
8046,22.71,60.0,2.164,0.0
8047,23.49,60.0,1.855,0.0
8048,24.552,60.0,0.711,0.087
8049,23.994,60.0,0.541,0.469
8050,23.793,60.0,0.541,0.799
8051,21.919,60.0,1.461,1.144
8052,20.105,60.0,3.029,1.23
8053,21.922,60.0,1.345,1.18
8054,23.245,60.0,0.541,0.921
8055,24.235,60.0,0.541,0.418
8056,24.089,60.0,1.461,0.035
8057,22.432,60.0,3.091,0.0
8058,23.13,60.0,2.411,0.0
8059,23.192,60.0,2.133,0.0
8060,23.423,60.0,1.855,0.0
8061,22.733,60.0,2.318,0.0
8062,22.637,60.0,2.318,0.0
8063,24.459,60.0,0.27,0.0
8064,24.186,60.0,0.27,0.0
8065,23.792,60.0,0.27,0.0
8066,23.493,60.0,0.27,0.0
8067,23.294,60.0,0.27,0.0
8068,23.096,60.0,0.27,0.0
8069,22.899,60.0,0.27,0.0
8070,21.226,60.0,2.164,0.0
8071,21.495,60.0,1.855,0.0
8072,21.927,60.0,0.711,0.155
8073,17.519,60.0,0.541,1.291
8074,14.766,60.0,0.541,2.106
8075,13.496,60.0,1.461,2.061
8076,10.027,60.0,3.029,2.987
8077,10.723,60.0,1.345,3.686
8078,12.35,60.0,0.541,2.995
8079,13.355,60.0,0.541,1.302
8080,16.494,60.0,1.461,0.034
8081,15.065,60.0,3.091,0.0
8082,15.661,60.0,2.411,0.0
8083,15.898,60.0,2.133,0.0
8084,16.234,60.0,1.855,0.0
8085,15.634,60.0,2.318,0.0
8086,15.719,60.0,2.318,0.0
8087,17.528,60.0,0.27,0.0
8088,18.677,60.0,0.27,0.0
8089,18.537,60.0,0.27,0.0
8090,18.715,60.0,0.27,0.0
8091,18.818,60.0,0.27,0.0
8092,19.012,60.0,0.27,0.0
8093,19.212,60.0,0.27,0.0
8094,17.933,60.0,2.164,0.0
8095,18.694,60.0,1.855,0.0
8096,19.723,60.0,0.711,0.051
8097,19.553,60.0,0.541,0.223
8098,19.365,60.0,0.541,0.377
8099,18.147,60.0,1.461,0.48
8100,16.674,60.0,3.029,0.48
8101,18.408,60.0,1.345,0.446
8102,19.501,60.0,0.541,0.343
8103,19.922,60.0,0.541,0.171
8104,19.184,60.0,1.461,0.034
8105,17.898,60.0,3.091,0.0
8106,18.608,60.0,2.411,0.0
8107,18.952,60.0,2.133,0.0
8108,19.488,60.0,1.855,0.0
8109,19.377,60.0,2.318,0.0
8110,19.21,60.0,2.318,0.0
8111,21.105,60.0,0.27,0.0
8112,21.22,60.0,0.27,0.0
8113,21.322,60.0,0.27,0.0
8114,21.329,60.0,0.27,0.0
8115,21.427,60.0,0.27,0.0
8116,21.433,60.0,0.27,0.0
8117,21.531,60.0,0.27,0.0
8118,20.158,60.0,2.164,0.0
8119,20.537,60.0,1.855,0.0
8120,21.556,60.0,0.711,0.052
8121,21.17,60.0,0.541,0.258
8122,20.657,60.0,0.541,0.447
8123,19.36,60.0,1.461,0.533
8124,17.566,60.0,3.029,0.584
8125,19.359,60.0,1.345,0.533
8126,20.333,60.0,0.541,0.412
8127,20.809,60.0,0.541,0.206
8128,20.217,60.0,1.461,0.034
8129,18.841,60.0,3.091,0.0
8130,20.218,60.0,2.411,0.0
8131,20.112,60.0,2.133,0.0
8132,20.343,60.0,1.855,0.0
8133,19.745,60.0,2.318,0.0
8134,19.94,60.0,2.318,0.0
8135,21.847,60.0,0.27,0.0
8136,22.441,60.0,0.27,0.0
8137,22.946,60.0,0.27,0.0
8138,23.529,60.0,0.27,0.0
8139,23.848,60.0,0.27,0.0
8140,24.252,60.0,0.27,0.0
8141,24.557,60.0,0.27,0.0
8142,23.296,60.0,2.164,0.0
8143,23.969,60.0,1.855,0.0
8144,24.722,60.0,0.711,0.156
8145,20.287,60.0,0.541,1.689
8146,18.043,60.0,0.541,2.683
8147,14.923,60.0,1.461,3.472
8148,14.28,60.0,3.029,3.752
8149,16.019,60.0,1.345,3.44
8150,17.341,60.0,0.541,2.843
8151,18.425,60.0,0.541,1.624
8152,20.974,60.0,1.461,0.034
8153,19.812,60.0,3.091,0.0
8154,20.91,60.0,2.411,0.0
8155,21.57,60.0,2.133,0.0
8156,22.229,60.0,1.855,0.0
8157,22.118,60.0,2.318,0.0
8158,22.544,60.0,2.318,0.0
8159,24.838,60.0,0.27,0.0
8160,25.202,60.0,0.27,0.0
8161,25.492,60.0,0.27,0.0
8162,25.788,60.0,0.27,0.0
8163,26.011,60.0,0.27,0.0
8164,26.086,60.0,0.27,0.0
8165,26.334,60.0,0.27,0.0
8166,24.963,60.0,2.164,0.0
8167,25.52,60.0,1.855,0.0
8168,25.858,60.0,0.711,0.226
8169,20.792,60.0,0.541,2.29
8170,17.549,60.0,0.541,3.19
8171,14.5,60.0,1.461,4.321
8172,12.527,60.0,3.029,4.758
8173,13.078,60.0,1.345,5.026
8174,13.751,60.0,0.541,5.135
8175,16.386,60.0,0.541,2.96
8176,19.12,60.0,1.461,0.104
8177,18.016,60.0,3.091,0.0
8178,18.88,60.0,2.411,0.0
8179,19.411,60.0,2.133,0.0
8180,19.927,60.0,1.855,0.0
8181,19.636,60.0,2.318,0.0
8182,19.837,60.0,2.318,0.0
8183,21.953,60.0,0.27,0.0
8184,22.285,60.0,0.27,0.0
8185,22.474,60.0,0.27,0.0
8186,22.777,60.0,0.27,0.0
8187,22.893,60.0,0.27,0.0
8188,23.114,60.0,0.27,0.0
8189,23.207,60.0,0.27,0.0
8190,21.854,60.0,2.164,0.0
8191,22.459,60.0,1.855,0.0
8192,22.959,60.0,0.711,0.173
8193,17.442,60.0,0.541,1.812
8194,17.462,60.0,0.541,1.799
8195,14.676,60.0,1.461,2.298
8196,11.877,60.0,3.029,2.816
8197,13.24,60.0,1.345,4.059
8198,15.067,60.0,0.541,3.091
8199,15.277,60.0,0.541,2.255
8200,18.295,60.0,1.461,0.174
8201,17.332,60.0,3.091,0.0
8202,18.326,60.0,2.411,0.0
8203,18.962,60.0,2.133,0.0
8204,19.515,60.0,1.855,0.0
8205,19.299,60.0,2.318,0.0
8206,19.702,60.0,2.318,0.0
8207,21.818,60.0,0.27,0.0
8208,22.221,60.0,0.27,0.0
8209,22.628,60.0,0.27,0.0
8210,23.007,60.0,0.27,0.0
8211,23.506,60.0,0.27,0.0
8212,23.444,60.0,0.27,0.0
8213,23.633,60.0,0.27,0.0
8214,22.362,60.0,2.164,0.0
8215,23.038,60.0,1.855,0.0
8216,24.161,60.0,0.711,0.052
8217,23.081,60.0,0.541,0.554
8218,21.849,60.0,0.541,1.054
8219,20.021,60.0,1.461,1.38
8220,18.029,60.0,3.029,1.518
8221,20.136,60.0,1.345,1.262
8222,21.809,60.0,0.541,0.935
8223,22.816,60.0,0.541,0.486
8224,22.934,60.0,1.461,0.035
8225,21.384,60.0,3.091,0.0
8226,21.99,60.0,2.411,0.0
8227,22.336,60.0,2.133,0.0
8228,22.59,60.0,1.855,0.0
8229,21.991,60.0,2.318,0.0
8230,21.998,60.0,2.318,0.0
8231,23.812,60.0,0.27,0.0
8232,23.825,60.0,0.27,0.0
8233,23.547,60.0,0.27,0.0
8234,23.253,60.0,0.27,0.0
8235,23.148,60.0,0.27,0.0
8236,23.056,60.0,0.27,0.0
8237,22.866,60.0,0.27,0.0
8238,21.289,60.0,2.164,0.0
8239,21.661,60.0,1.855,0.0
8240,22.582,60.0,0.711,0.052
8241,21.449,60.0,0.541,0.448
8242,20.08,60.0,0.541,0.824
8243,18.273,60.0,1.461,0.977
8244,16.286,60.0,3.029,0.994
8245,17.861,60.0,1.345,0.977
8246,19.028,60.0,0.541,0.755
8247,19.903,60.0,0.541,0.378
8248,20.396,60.0,1.461,0.034
8249,18.475,60.0,3.091,0.0
8250,19.346,60.0,2.411,0.0
8251,19.509,60.0,2.133,0.0
8252,19.94,60.0,1.855,0.0
8253,19.35,60.0,2.318,0.0
8254,19.537,60.0,2.318,0.0
8255,21.451,60.0,0.27,0.0
8256,22.039,60.0,0.27,0.0
8257,22.738,60.0,0.27,0.0
8258,23.431,60.0,0.27,0.0
8259,23.841,60.0,0.27,0.0
8260,24.245,60.0,0.27,0.0
8261,24.653,60.0,0.27,0.0
8262,23.49,60.0,2.164,0.0
8263,24.264,60.0,1.855,0.0
8264,25.521,60.0,0.711,0.035
8265,24.804,60.0,0.541,0.557
8266,23.799,60.0,0.541,1.024
8267,22.285,60.0,1.461,1.353
8268,20.344,60.0,3.029,1.44
8269,22.334,60.0,1.345,1.339
8270,23.947,60.0,0.541,0.994
8271,24.958,60.0,0.541,0.524
8272,25.176,60.0,1.461,0.035
8273,23.424,60.0,3.091,0.0
8274,24.116,60.0,2.411,0.0
8275,23.994,60.0,2.133,0.0
8276,23.948,60.0,1.855,0.0
8277,23.242,60.0,2.318,0.0
8278,23.051,60.0,2.318,0.0
8279,24.664,60.0,0.27,0.0
8280,24.285,60.0,0.27,0.0
8281,23.893,60.0,0.27,0.0
8282,23.401,60.0,0.27,0.0
8283,23.098,60.0,0.27,0.0
8284,22.802,60.0,0.27,0.0
8285,22.506,60.0,0.27,0.0
8286,20.828,60.0,2.164,0.0
8287,21.007,60.0,1.855,0.0
8288,21.946,60.0,0.711,0.035
8289,21.448,60.0,0.541,0.19
8290,20.725,60.0,0.541,0.361
8291,19.116,60.0,1.461,0.498
8292,17.1,60.0,3.029,0.532
8293,13.213,60.0,1.345,3.685
8294,14.657,60.0,0.541,3.242
8295,14.609,60.0,0.541,2.059
8296,16.971,60.0,1.461,0.068
8297,15.623,60.0,3.091,0.0
8298,16.422,60.0,2.411,0.0
8299,16.916,60.0,2.133,0.0
8300,17.498,60.0,1.855,0.0
8301,17.122,60.0,2.318,0.0
8302,17.149,60.0,2.318,0.0
8303,19.15,60.0,0.27,0.0
8304,20.252,60.0,0.27,0.0
8305,21.324,60.0,0.27,0.0
8306,22.507,60.0,0.27,0.0
8307,23.229,60.0,0.27,0.0
8308,23.853,60.0,0.27,0.0
8309,24.564,60.0,0.27,0.0
8310,23.514,60.0,2.164,0.0
8311,24.526,60.0,1.855,0.0
8312,25.45,60.0,0.711,0.122
8313,21.24,60.0,0.541,2.034
8314,18.559,60.0,0.541,2.935
8315,15.96,60.0,1.461,4.209
8316,13.669,60.0,3.029,4.763
8317,14.969,60.0,1.345,5.176
8318,15.186,60.0,0.541,5.116
8319,18.12,60.0,0.541,3.233
8320,22.034,60.0,1.461,0.069
8321,20.627,60.0,3.091,0.0
8322,21.687,60.0,2.411,0.0
8323,22.186,60.0,2.133,0.0
8324,22.586,60.0,1.855,0.0
8325,22.321,60.0,2.318,0.0
8326,22.693,60.0,2.318,0.0
8327,24.675,60.0,0.27,0.0
8328,24.584,60.0,0.27,0.0
8329,24.518,60.0,0.27,0.0
8330,24.131,60.0,0.27,0.0
8331,23.954,60.0,0.27,0.0
8332,23.882,60.0,0.27,0.0
8333,23.72,60.0,0.27,0.0
8334,22.269,60.0,2.164,0.0
8335,22.606,60.0,1.855,0.0
8336,23.007,60.0,0.711,0.156
8337,17.176,60.0,0.541,1.768
8338,15.179,60.0,0.541,2.47
8339,11.987,60.0,1.461,3.508
8340,9.255,60.0,3.029,4.187
8341,9.745,60.0,1.345,4.599
8342,10.542,60.0,0.541,4.623
8343,11.606,60.0,0.541,3.986
8344,15.118,60.0,1.461,0.227
8345,14.054,60.0,3.091,0.0
8346,15.016,60.0,2.411,0.0
8347,15.188,60.0,2.133,0.0
8348,15.709,60.0,1.855,0.0
8349,15.112,60.0,2.318,0.0
8350,15.405,60.0,2.318,0.0
8351,17.352,60.0,0.27,0.0
8352,17.58,60.0,0.27,0.0
8353,18.012,60.0,0.27,0.0
8354,18.252,60.0,0.27,0.0
8355,18.492,60.0,0.27,0.0
8356,18.744,60.0,0.27,0.0
8357,18.841,60.0,0.27,0.0
8358,17.569,60.0,2.164,0.0
8359,18.056,60.0,1.855,0.0
8360,19.229,60.0,0.711,0.034
8361,18.921,60.0,0.541,0.171
8362,18.109,60.0,0.541,0.53
8363,17.057,60.0,1.461,0.478
8364,15.123,60.0,3.029,0.631
8365,13.295,60.0,1.345,3.139
8366,13.999,60.0,0.541,2.918
8367,14.655,60.0,0.541,1.697
8368,17.024,60.0,1.461,0.017
8369,15.446,60.0,3.091,0.0
8370,16.033,60.0,2.411,0.0
8371,16.364,60.0,2.133,0.0
8372,16.603,60.0,1.855,0.0
8373,16.004,60.0,2.318,0.0
8374,15.987,60.0,2.318,0.0
8375,17.895,60.0,0.27,0.0
8376,17.713,60.0,0.27,0.0
8377,17.616,60.0,0.27,0.0
8378,17.43,60.0,0.27,0.0
8379,17.708,60.0,0.27,0.0
8380,17.33,60.0,0.27,0.0
8381,17.134,60.0,0.27,0.0
8382,15.544,60.0,2.164,0.0
8383,15.911,60.0,1.855,0.0
8384,16.84,60.0,0.711,0.034
8385,15.442,60.0,0.541,0.525
8386,13.994,60.0,0.541,0.928
8387,12.082,60.0,1.461,1.112
8388,9.841,60.0,3.029,1.229
8389,11.703,60.0,1.345,1.061
8390,12.88,60.0,0.541,0.911
8391,13.69,60.0,0.541,0.49
8392,13.891,60.0,1.461,0.034
8393,12.513,60.0,3.091,0.0
8394,13.219,60.0,2.411,0.0
8395,13.646,60.0,2.133,0.0
8396,14.084,60.0,1.855,0.0
8397,13.578,60.0,2.318,0.0
8398,13.772,60.0,2.318,0.0
8399,15.77,60.0,0.27,0.0
8400,16.171,60.0,0.27,0.0
8401,16.757,60.0,0.27,0.0
8402,17.451,60.0,0.27,0.0
8403,17.674,60.0,0.27,0.0
8404,17.965,60.0,0.27,0.0
8405,18.265,60.0,0.27,0.0
8406,16.999,60.0,2.164,0.0
8407,17.762,60.0,1.855,0.0
8408,18.887,60.0,0.711,0.051
8409,18.032,60.0,0.541,0.529
8410,16.943,60.0,0.541,1.056
8411,15.134,60.0,1.461,1.394
8412,13.047,60.0,3.029,1.632
8413,15.172,60.0,1.345,1.346
8414,17.028,60.0,0.541,0.854
8415,17.999,60.0,0.541,0.41
8416,17.925,60.0,1.461,0.034
8417,16.453,60.0,3.091,0.0
8418,17.152,60.0,2.411,0.0
8419,17.5,60.0,2.133,0.0
8420,17.85,60.0,1.855,0.0
8421,17.349,60.0,2.318,0.0
8422,17.451,60.0,2.318,0.0
8423,19.357,60.0,0.27,0.0
8424,19.174,60.0,0.27,0.0
8425,18.885,60.0,0.27,0.0
8426,18.69,60.0,0.27,0.0
8427,18.484,60.0,0.27,0.0
8428,18.378,60.0,0.27,0.0
8429,18.181,60.0,0.27,0.0
8430,16.6,60.0,2.164,0.0
8431,16.973,60.0,1.855,0.0
8432,17.934,60.0,0.711,0.034
8433,15.712,60.0,0.541,0.779
8434,13.391,60.0,0.541,1.497
8435,11.208,60.0,1.461,1.73
8436,9.051,60.0,3.029,1.73
8437,11.022,60.0,1.345,1.414
8438,12.285,60.0,0.541,1.114
8439,13.422,60.0,0.541,0.695
8440,14.176,60.0,1.461,0.034
8441,12.716,60.0,3.091,0.0
8442,13.43,60.0,2.411,0.0
8443,13.754,60.0,2.133,0.0
8444,14.102,60.0,1.855,0.0
8445,13.694,60.0,2.318,0.0
8446,13.793,60.0,2.318,0.0
8447,15.702,60.0,0.27,0.0
8448,16.003,60.0,0.27,0.0
8449,16.398,60.0,0.27,0.0
8450,16.7,60.0,0.27,0.0
8451,16.906,60.0,0.27,0.0
8452,17.105,60.0,0.27,0.0
8453,17.302,60.0,0.27,0.0
8454,16.022,60.0,2.164,0.0
8455,16.6,60.0,1.855,0.0
8456,17.75,60.0,0.711,0.034
8457,16.237,60.0,0.541,0.662
8458,14.68,60.0,0.541,1.218
8459,12.659,60.0,1.461,1.604
8460,10.57,60.0,3.029,1.689
8461,12.621,60.0,1.345,1.524
8462,14.059,60.0,0.541,1.138
8463,15.442,60.0,0.541,0.596
8464,15.729,60.0,1.461,0.034
8465,14.351,60.0,3.091,0.0
8466,15.147,60.0,2.411,0.0
8467,15.688,60.0,2.133,0.0
8468,16.143,60.0,1.855,0.0
8469,15.741,60.0,2.318,0.0
8470,15.936,60.0,2.318,0.0
8471,17.947,60.0,0.27,0.0
8472,18.048,60.0,0.27,0.0
8473,18.151,60.0,0.27,0.0
8474,18.156,60.0,0.27,0.0
8475,18.255,60.0,0.27,0.0
8476,18.361,60.0,0.27,0.0
8477,18.279,60.0,0.27,0.0
8478,16.797,60.0,2.164,0.0
8479,17.267,60.0,1.855,0.0
8480,18.29,60.0,0.711,0.051
8481,16.892,60.0,0.541,0.596
8482,15.205,60.0,0.541,1.118
8483,13.007,60.0,1.461,1.521
8484,10.545,60.0,3.029,1.739
8485,12.434,60.0,1.345,1.472
8486,14.254,60.0,0.541,1.018
8487,15.21,60.0,0.541,0.579
8488,15.629,60.0,1.461,0.034
8489,14.361,60.0,3.091,0.0
8490,15.159,60.0,2.411,0.0
8491,15.698,60.0,2.133,0.0
8492,16.25,60.0,1.855,0.0
8493,15.856,60.0,2.318,0.0
8494,16.149,60.0,2.318,0.0
8495,18.261,60.0,0.27,0.0
8496,19.132,60.0,0.27,0.0
8497,20.312,60.0,0.27,0.0
8498,21.418,60.0,0.27,0.0
8499,22.141,60.0,0.27,0.0
8500,22.75,60.0,0.27,0.0
8501,23.454,60.0,0.27,0.0
8502,22.493,60.0,2.164,0.0
8503,23.471,60.0,1.855,0.0
8504,24.839,60.0,0.711,0.035
8505,23.397,60.0,0.541,0.832
8506,22.037,60.0,0.541,1.537
8507,20.202,60.0,1.461,1.959
8508,18.584,60.0,3.029,2.107
8509,20.519,60.0,1.345,1.951
8510,21.505,60.0,0.541,1.841
8511,22.498,60.0,0.541,1.127
8512,24.702,60.0,1.461,0.035
8513,23.158,60.0,3.091,0.0
8514,23.769,60.0,2.411,0.0
8515,23.929,60.0,2.133,0.0
8516,24.175,60.0,1.855,0.0
8517,23.586,60.0,2.318,0.0
8518,23.501,60.0,2.318,0.0
8519,25.323,60.0,0.27,0.0
8520,24.86,60.0,0.27,0.0
8521,24.278,60.0,0.27,0.0
8522,23.597,60.0,0.27,0.0
8523,23.195,60.0,0.27,0.0
8524,22.807,60.0,0.27,0.0
8525,22.415,60.0,0.27,0.0
8526,20.644,60.0,2.164,0.0
8527,20.819,60.0,1.855,0.0
8528,21.637,60.0,0.711,0.052
8529,17.855,60.0,0.541,0.993
8530,14.635,60.0,0.541,1.902
8531,11.287,60.0,1.461,2.509
8532,8.688,60.0,3.029,2.696
8533,9.844,60.0,1.345,2.351
8534,11.893,60.0,0.541,1.747
8535,14.305,60.0,0.541,0.801
8536,15.591,60.0,1.461,0.034
8537,14.248,60.0,3.091,0.0
8538,15.139,60.0,2.411,0.0
